Total Accesses:,3543311,
Frames, Misses, Miss Rate
1,2688679,0.758804
2,2535783,0.715654
3,2382045,0.672265
4,2292936,0.647117
5,2206601,0.622751
6,2100059,0.592683
7,1980856,0.559041
8,1896524,0.535241
9,1832207,0.517089
10,1774561,0.50082
11,1717640,0.484756
12,1659868,0.468451
13,1604521,0.452831
14,1552288,0.43809
15,1502392,0.424008
16,1453812,0.410298
17,1406556,0.396961
18,1361237,0.384171
19,1317266,0.371761
20,1275944,0.360099
21,1236924,0.349087
22,1201276,0.339026
23,1168739,0.329844
24,1139288,0.321532
25,1113777,0.314332
26,1091145,0.307945
27,1071304,0.302345
28,1054479,0.297597
29,1039581,0.293393
30,1026581,0.289724
31,1015315,0.286544
32,1005476,0.283767
33,996663,0.28128
34,988976,0.279111
35,981837,0.277096
36,975276,0.275244
37,969367,0.273577
38,963602,0.27195
39,958247,0.270438
40,953208,0.269016
41,948437,0.26767
42,943902,0.26639
43,939481,0.265142
44,935295,0.263961
45,931336,0.262843
46,927279,0.261698
47,923487,0.260628
48,919667,0.25955
49,916023,0.258522
50,912620,0.257561
51,909222,0.256602
52,905903,0.255666
53,902543,0.254717
54,899384,0.253826
55,896162,0.252917
56,893012,0.252028
57,890004,0.251179
58,886988,0.250327
59,884147,0.249526
60,881335,0.248732
61,878642,0.247972
62,875875,0.247191
63,873225,0.246443
64,870650,0.245717
65,868136,0.245007
66,865692,0.244317
67,863235,0.243624
68,860784,0.242932
69,858384,0.242255
70,856077,0.241604
71,853824,0.240968
72,851550,0.240326
73,849303,0.239692
74,847103,0.239071
75,844956,0.238465
76,842805,0.237858
77,840655,0.237251
78,838571,0.236663
79,836505,0.23608
80,834513,0.235518
81,832512,0.234953
82,830575,0.234406
83,828702,0.233878
84,826662,0.233302
85,824707,0.23275
86,822857,0.232228
87,821013,0.231708
88,819177,0.23119
89,817411,0.230691
90,815615,0.230184
91,813901,0.229701
92,812160,0.229209
93,810416,0.228717
94,808708,0.228235
95,807032,0.227762
96,805399,0.227301
97,803682,0.226817
98,802135,0.22638
99,800557,0.225935
100,798977,0.225489
101,797432,0.225053
102,795905,0.224622
103,794407,0.224199
104,792919,0.223779
105,791454,0.223366
106,790032,0.222964
107,788612,0.222564
108,787189,0.222162
109,785779,0.221764
110,784466,0.221393
111,783070,0.221
112,781687,0.220609
113,780342,0.22023
114,779019,0.219856
115,777749,0.219498
116,776477,0.219139
117,775192,0.218776
118,773884,0.218407
119,772603,0.218045
120,771335,0.217688
121,770065,0.217329
122,768788,0.216969
123,767520,0.216611
124,766284,0.216262
125,765076,0.215921
126,763811,0.215564
127,762615,0.215227
128,761369,0.214875
129,760148,0.21453
130,758927,0.214186
131,757794,0.213866
132,756606,0.213531
133,755448,0.213204
134,754250,0.212866
135,753062,0.212531
136,751913,0.212206
137,750717,0.211869
138,749507,0.211527
139,748348,0.2112
140,747193,0.210874
141,746023,0.210544
142,744854,0.210214
143,743701,0.209889
144,742561,0.209567
145,741370,0.209231
146,740220,0.208906
147,739081,0.208585
148,737874,0.208244
149,736719,0.207918
150,735537,0.207585
151,734440,0.207275
152,733353,0.206968
153,732201,0.206643
154,731113,0.206336
155,729935,0.206004
156,728786,0.205679
157,727663,0.205362
158,726593,0.20506
159,725459,0.20474
160,724387,0.204438
161,723313,0.204135
162,722207,0.203823
163,721154,0.203525
164,720125,0.203235
165,719090,0.202943
166,718059,0.202652
167,717077,0.202375
168,716047,0.202084
169,715083,0.201812
170,714155,0.20155
171,713184,0.201276
172,712207,0.201
173,711280,0.200739
174,710380,0.200485
175,709475,0.200229
176,708589,0.199979
177,707650,0.199714
178,706776,0.199468
179,705932,0.199229
180,705062,0.198984
181,704165,0.198731
182,703291,0.198484
183,702466,0.198251
184,701564,0.197997
185,700689,0.19775
186,699857,0.197515
187,699027,0.197281
188,698164,0.197037
189,697343,0.196805
190,696523,0.196574
191,695734,0.196351
192,694928,0.196124
193,694121,0.195896
194,693294,0.195663
195,692486,0.195435
196,691700,0.195213
197,690925,0.194994
198,690160,0.194778
199,689357,0.194552
200,688563,0.194328
201,687778,0.194106
202,687024,0.193893
203,686267,0.19368
204,685504,0.193464
205,684799,0.193265
206,684064,0.193058
207,683308,0.192844
208,682543,0.192629
209,681843,0.192431
210,681130,0.19223
211,680418,0.192029
212,679670,0.191818
213,678879,0.191595
214,678138,0.191385
215,677423,0.191184
216,676689,0.190976
217,675953,0.190769
218,675225,0.190563
219,674534,0.190368
220,673824,0.190168
221,673152,0.189978
222,672441,0.189778
223,671774,0.189589
224,671080,0.189393
225,670367,0.189192
226,669688,0.189001
227,668940,0.18879
228,668251,0.188595
229,667548,0.188397
230,666867,0.188204
231,666172,0.188008
232,665444,0.187803
233,664781,0.187616
234,664168,0.187443
235,663441,0.187238
236,662739,0.187039
237,662035,0.186841
238,661329,0.186642
239,660611,0.186439
240,659930,0.186247
241,659263,0.186058
242,658606,0.185873
243,657867,0.185664
244,657131,0.185457
245,656455,0.185266
246,655781,0.185076
247,655085,0.184879
248,654418,0.184691
249,653760,0.184505
250,653100,0.184319
251,652422,0.184128
252,651752,0.183939
253,651117,0.183759
254,650442,0.183569
255,649757,0.183376
256,649100,0.18319
